Date of Action,Unique ID,Action,Location Name,Tents Cleared,Living Structure Count,RV Count
8/29/2024,60967,Resolved - Advanced Notice Obstruction,4th Ave &  W Roy St,0,0,0
10/2/2024,64691,Resolved - Advanced Notice Obstruction,4th Ave &  W Roy St,2,0,0
1/3/2024,33060,Resolved - Obstruction,Albert Davis ,0,0,0
1/5/2024,33337,Resolved - Obstruction,Albert Davis ,0,0,0
2/2/2024,36073,Resolved - Obstruction,Albert Davis ,1,0,0
4/2/2024,42843,Resolved - Advanced Notice Obstruction,Albert Davis ,1,0,0
4/17/2024,44930,Resolved - Obstruction,Albert Davis ,2,0,0
4/19/2024,45292,Resolved - Obstruction,Albert Davis ,1,0,0
4/24/2024,45720,Resolved - Obstruction,Albert Davis ,4,0,0
5/17/2024,48731,Resolved - Advanced Notice Obstruction,Albert Davis ,4,0,0
5/23/2024,49351,Resolved - Advanced Notice Obstruction,Albert Davis ,3,0,0
5/30/2024,49948,Resolved - Obstruction,Albert Davis ,2,0,0
6/4/2024,50563,Resolved - Obstruction,Albert Davis ,2,0,0
6/6/2024,50789,Resolved - Obstruction,Albert Davis ,2,0,0
6/11/2024,51301,Resolved - Obstruction,Albert Davis ,1,0,0
6/13/2024,51612,Resolved - Obstruction,Albert Davis ,3,0,0
6/14/2024,51807,Resolved - Obstruction,Albert Davis ,1,0,0
6/20/2024,52266,Resolved - Obstruction,Albert Davis ,2,0,0
6/27/2024,53143,Resolved - Obstruction,Albert Davis ,1,0,0
7/3/2024,54060,Resolved - Obstruction,Albert Davis ,0,0,0
7/8/2024,54310,Resolved - Obstruction,Albert Davis ,0,0,0
8/1/2024,57643,Resolved - Obstruction,Albert Davis ,0,0,0
8/26/2024,60497,Resolved - Obstruction,Albert Davis ,1,0,0
9/3/2024,61256,Resolved - Obstruction,Albert Davis ,1,0,0
9/11/2024,62165,Resolved - Obstruction,Albert Davis ,1,0,0
9/19/2024,63128,Resolved - Obstruction,Albert Davis ,2,0,0
9/26/2024,64001,Resolved - Obstruction,Albert Davis ,1,0,0
12/10/2024,70929,Resolved - Obstruction,Albert Davis ,2,0,0
10/23/2024,66705,Resolved - Obstruction,Volunteer Park,1,0,0
5/30/2024,49951,Resolved - Obstruction,16th Ave from E Pike St to E Spring St,1,0,0
6/25/2024,52775,RV Remediation,Fairview Ave E from E Newton St to E Blaine St,0,0,0
10/22/2024,66613,RV Remediation,Fairview Ave E from E Newton St to E Blaine St,0,0,0
7/19/2024,56089,Resolved - Advanced Notice Obstruction,SW Admiral Way & 30th Ave SW Vicinity,0,0,0
2/1/2024,35933,Resolved - Advanced Notice Obstruction,Lincoln Park,1,0,0
2/22/2024,38103,Resolved - Obstruction,Lincoln Park,0,0,0
4/4/2024,43134,Resolved - Advanced Notice Obstruction,Lincoln Park,1,0,0
5/14/2024,48094,Resolved - Advanced Notice Obstruction,Lincoln Park,0,0,0
8/19/2024,59783,Resolved - Obstruction,Lincoln Park,0,0,0
8/28/2024,62741,Resolved - Advanced Notice Obstruction,Lincoln Park,0,0,0
7/15/2024,55350,Resolved - Advanced Notice Obstruction,6th Ave NE & NE 60th St Vicinity,1,0,0
8/27/2024,60678,Resolved - Advanced Notice Obstruction,NW 54th St from 11th Ave NW to 14th Ave NW,4,0,0
12/16/2024,71540,Resolved - Scheduled,NW 54th St from 11th Ave NW to 14th Ave NW,3,0,0
1/19/2024,34634,Resolved - Advanced Notice Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",1,0,0
1/26/2024,35342,Resolved - Advanced Notice Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",3,0,0
2/16/2024,37621,Resolved - Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",1,0,0
3/8/2024,39882,Resolved - Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",1,0,0
3/22/2024,41590,Resolved - Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",2,0,0
8/7/2024,58397,Resolved - Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",1,0,0
9/19/2024,63222,Resolved - Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",2,0,0
10/7/2024,65153,Resolved - Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",2,0,0
12/5/2024,70569,Resolved - Obstruction,"5851 W Green Lake Way N, Seattle WA 98103",1,0,0
3/14/2024,40654,RV Remediation,Utah Ave S and S Massachusetts St Vicinity,0,0,0
3/15/2024,40830,Resolved - Obstruction,Utah Ave S and S Massachusetts St Vicinity,0,0,0
4/13/2024,44369,Resolved - Obstruction,Utah Ave S and S Massachusetts St Vicinity,1,0,0
5/28/2024,49621,RV Remediation,Utah Ave S and S Massachusetts St Vicinity,2,2,0
5/28/2024,49652,Resolved - Scheduled,Utah Ave S and S Massachusetts St Vicinity,4,0,0
5/30/2024,49957,Resolved - Advanced Notice Obstruction,Utah Ave S and S Massachusetts St Vicinity,0,0,0
5/31/2024,50196,Resolved - Obstruction,Utah Ave S and S Massachusetts St Vicinity,2,0,0
9/12/2024,62352,Resolved - Advanced Notice Obstruction,Utah Ave S and S Massachusetts St Vicinity,3,0,0
9/12/2024,62362,RV Remediation,Utah Ave S and S Massachusetts St Vicinity,0,0,0
10/11/2024,65774,Resolved - Advanced Notice Obstruction,Utah Ave S and S Massachusetts St Vicinity,1,0,0
10/16/2024,66072,Resolved - Obstruction,Utah Ave S and S Massachusetts St Vicinity,3,0,0
11/7/2024,68293,RV Remediation,Utah Ave S and S Massachusetts St Vicinity,2,0,0
11/7/2024,68294,Resolved - Advanced Notice Obstruction,Utah Ave S and S Massachusetts St Vicinity,2,0,0
8/7/2024,58426,Resolved - Obstruction,Cheasty Blvd S from S Hanford St to S Hinds St,1,0,0
2/28/2024,38702,Resolved - Advanced Notice Obstruction,Dr. Jose Rizal Park,1,0,0
3/14/2024,40555,Resolved - Obstruction,Dr. Jose Rizal Park,1,0,0
3/19/2024,41148,Resolved - Advanced Notice Obstruction,Dr. Jose Rizal Park,1,0,0
4/12/2024,44290,Resolved - Obstruction,Dr. Jose Rizal Park,1,0,0
4/12/2024,44310,Resolved - Obstruction,Dr. Jose Rizal Park,1,0,0
6/12/2024,51549,Resolved - Advanced Notice Obstruction,Dr. Jose Rizal Park,0,0,0
9/23/2024,63642,Resolved - Scheduled,Dr. Jose Rizal Park,3,0,0
5/6/2024,47128,Resolved - Obstruction,Judkins Park,0,0,0
7/5/2024,54235,Resolved - Obstruction,Judkins Park,2,0,0
12/3/2024,70320,Resolved - Obstruction,Judkins Park,1,0,0
3/6/2024,39617,Resolved - Scheduled,1st Ave N from Roy St to Mercer St,1,0,0
3/27/2024,42163,Resolved - Advanced Notice Obstruction,4th Ave at Royal Brougham ,17,0,0
5/3/2024,46915,Resolved - Advanced Notice Obstruction,4th Ave at Royal Brougham ,1,0,0
5/21/2024,49089,Resolved - Obstruction,4th Ave at Royal Brougham ,2,0,0
6/5/2024,50722,Resolved - Obstruction,4th Ave at Royal Brougham ,1,0,0
6/11/2024,51375,Resolved - Obstruction,4th Ave at Royal Brougham ,1,0,0
7/8/2024,54393,Resolved - Obstruction,4th Ave at Royal Brougham ,1,0,0
11/15/2024,69031,Resolved - Obstruction,4th Ave at Royal Brougham ,2,0,0
8/6/2024,58274,Resolved - Advanced Notice Obstruction,Alaskan Way S from S Atlantic St to Jack Perry Memorial Access Rd,2,0,0
11/15/2024,69029,Resolved - Advanced Notice Obstruction,Alaskan Way S from S Atlantic St to Jack Perry Memorial Access Rd,2,0,0
11/25/2024,69809,Resolved - Advanced Notice Obstruction,Alaskan Way S from S Atlantic St to Jack Perry Memorial Access Rd,0,0,0
5/15/2024,48420,Resolved - Scheduled,Sturgus Park,2,0,0
9/23/2024,63644,Resolved - Scheduled,Sturgus Park,3,0,0
6/5/2024,50725,Resolved - Scheduled,E Lynn St from 14th - 15th Ave E,3,0,0
5/15/2024,48421,Resolved - Scheduled,Daejeon Park,1,0,0
8/13/2024,58998,RV Remediation,S Walker St & 22nd Ave S Vicinity,0,0,0
8/13/2024,59045,Resolved - Scheduled,S Walker St & 22nd Ave S Vicinity,0,0,0
1/22/2024,34796,Resolved - Obstruction,Leary Ave NW from NW Lone Pl to 17th Ave NW,6,1,2
2/1/2024,35858,Resolved - Obstruction,Leary Ave NW from NW Lone Pl to 17th Ave NW,1,0,0
4/3/2024,42974,Resolved - Obstruction,Leary Ave NW from NW Lone Pl to 17th Ave NW,1,0,0
7/15/2024,55366,Resolved - Scheduled,Leary Ave NW from NW Lone Pl to 17th Ave NW,5,0,0
2/28/2024,38688,RV Remediation,Cloverdale Pl S from Seward Park Ave S to Rainier Ave S,0,0,0
10/1/2024,64525,Resolved - Advanced Notice Obstruction,Homer Harris Park,1,0,0
11/13/2024,68664,Resolved - Obstruction,Washington Park & Japanese Garden,1,0,0
10/30/2024,67394,Resolved - Obstruction,10th Ave S from S Jackson St to S Weller St,2,0,0
1/9/2024,33730,RV Remediation,Stanley Ave S & S Hardy St Vicinity,0,0,5
3/21/2024,41454,RV Remediation,Stanley Ave S & S Hardy St Vicinity,0,0,0
5/23/2024,49335,RV Remediation,Stanley Ave S & S Hardy St Vicinity,0,0,0
7/30/2024,57358,RV Remediation,Stanley Ave S & S Hardy St Vicinity,0,0,0
10/9/2024,65431,RV Remediation,Stanley Ave S & S Hardy St Vicinity,0,0,0
9/13/2024,62447,Resolved - Obstruction,Westlake Square,0,0,0
1/26/2024,35319,Resolved - Obstruction,Hubbard Homestead Park,1,0,0
8/5/2024,58082,Resolved - Scheduled,S Mead St from E Marginal Way S to 1st Ave S,2,0,0
10/21/2024,66478,Resolved - Scheduled,S Mead St from E Marginal Way S to 1st Ave S,1,0,0
2/6/2024,36458,RV Remediation,S Harney St from 12th Ave S to Corson Ave S,3,1,0
2/6/2024,36481,Resolved - Scheduled,S Harney St from 12th Ave S to Corson Ave S,3,0,0
3/11/2024,40149,Resolved - Obstruction,S Harney St from 12th Ave S to Corson Ave S,0,0,0
8/14/2024,59222,Resolved - Scheduled,S Harney St from 12th Ave S to Corson Ave S,4,0,0
8/27/2024,60719,Resolved - Advanced Notice Obstruction,S Harney St from 12th Ave S to Corson Ave S,0,0,0
10/8/2024,65338,Resolved - Advanced Notice Obstruction,S Harney St from 12th Ave S to Corson Ave S,0,0,0
1/31/2024,35811,Resolved - Advanced Notice Obstruction,S Royal Brougham Way from Airport Way S to 4th Ave S,1,0,0
3/28/2024,42357,Resolved - Obstruction,S Royal Brougham Way from Airport Way S to 4th Ave S,3,0,0
6/6/2024,50821,Resolved - Obstruction,Viretta Park ,1,0,0
3/18/2024,41019,Resolved - Scheduled,S Graham St from MLK Jr Way S to 33rd Ave S,4,0,0
3/22/2024,41662,Resolved - Obstruction,S Graham St from MLK Jr Way S to 33rd Ave S,1,0,0
2/21/2024,37933,Resolved - Obstruction,825 Seattle Blvd S,1,0,0
8/21/2024,60015,Resolved - Obstruction,Bergen Place,2,0,0
2/14/2024,37291,Resolved - Obstruction,Interurban Trail from n 125th St to N 110th St,2,0,0
4/12/2024,44189,Resolved - Scheduled,Interurban Trail from n 125th St to N 110th St,7,0,0
4/24/2024,45702,Resolved - Obstruction,Interurban Trail from n 125th St to N 110th St,1,0,0
7/10/2024,54706,Resolved - Advanced Notice Obstruction,Interurban Trail from n 125th St to N 110th St,2,0,0
8/9/2024,58680,Resolved - Obstruction,Interurban Trail from n 125th St to N 110th St,1,0,0
9/27/2024,64210,Resolved - Obstruction,Interurban Trail from n 125th St to N 110th St,1,0,0
5/20/2024,48914,Resolved - Scheduled,Belmont Ave E from E Olive Way to E Denny Way,1,0,0
5/7/2024,47280,Resolved - Scheduled,Northeast Queen Anne Greenbelt,1,0,0
5/13/2024,48008,Resolved - Obstruction,Northeast Queen Anne Greenbelt,3,0,0
4/3/2024,42992,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,0,0
4/5/2024,43379,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,0,0
4/11/2024,44048,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,2,0,0
4/15/2024,44442,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,3,0,0
4/16/2024,44643,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,0,0
4/24/2024,45744,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,0,0,0
4/25/2024,45906,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,0,0
5/20/2024,48946,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,0,0
6/12/2024,51531,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,0,0,0
6/13/2024,51658,Resolved - Advanced Notice Obstruction,S Washington St and Occidental Ave S Vicinity,0,0,0
6/24/2024,52677,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,0,0,0
6/26/2024,53008,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,0,0,0
9/5/2024,61620,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,0,0
10/1/2024,64550,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,3,0,0
12/16/2024,71593,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,0,0
12/19/2024,71982,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,0,0
1/4/2024,33205,Resolved - Obstruction,701 Maynard Ave S,0,0,0
8/6/2024,58321,RV Remediation,17th Ave W from W Bertona St to W Dravus St,0,0,0
4/17/2024,44836,Resolved - Advanced Notice Obstruction,W Garfield St to 15th Ave W & Alaskan Way W to W Galer,1,0,0
4/25/2024,45871,RV Remediation,Occidental Ave S from Edgar Martinez Dr S to S Lander St,0,0,0
10/10/2024,65534,RV Remediation,Occidental Ave S from Edgar Martinez Dr S to S Lander St,0,0,0
1/9/2024,33774,Resolved - Advanced Notice Obstruction,6th Ave S from Pike St to University St,3,0,0
11/1/2024,67652,Resolved - Advanced Notice Obstruction,Elliot Ave and Elliot Way from Wall St to Pine St,1,0,0
6/7/2024,50986,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,2,0,0
6/14/2024,51770,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,1,0,0
7/10/2024,54699,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,1,0,0
8/22/2024,60156,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,1,0,0
10/8/2024,65251,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,0,0,0
11/13/2024,68691,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,0,0,0
11/22/2024,69653,Resolved - Advanced Notice Obstruction,Fauntleroy Park ,2,0,0
2/1/2024,35881,Resolved - Obstruction,First Hill Park ,1,0,0
2/16/2024,37658,Resolved - Obstruction,First Hill Park ,0,0,0
2/22/2024,38081,Resolved - Obstruction,First Hill Park ,0,0,0
7/16/2024,55528,Resolved - Obstruction,First Hill Park ,1,0,0
7/19/2024,55991,Resolved - Obstruction,First Hill Park ,0,0,0
7/22/2024,56237,Resolved - Obstruction,First Hill Park ,0,0,0
7/23/2024,56396,Resolved - Obstruction,First Hill Park ,0,0,0
7/24/2024,56562,Resolved - Obstruction,First Hill Park ,0,0,0
8/5/2024,58050,Resolved - Obstruction,First Hill Park ,0,0,0
9/19/2024,63203,Resolved - Obstruction,First Hill Park ,2,0,0
9/30/2024,64408,Resolved - Obstruction,First Hill Park ,3,0,0
10/9/2024,65415,Resolved - Obstruction,First Hill Park ,2,0,0
10/15/2024,65854,Resolved - Obstruction,First Hill Park ,1,0,0
10/16/2024,65999,Resolved - Obstruction,First Hill Park ,1,0,0
10/17/2024,66141,Resolved - Obstruction,First Hill Park ,1,0,0
10/18/2024,66319,Resolved - Obstruction,First Hill Park ,2,0,0
10/22/2024,66590,Resolved - Obstruction,First Hill Park ,1,0,0
10/24/2024,66785,Resolved - Obstruction,First Hill Park ,2,0,0
10/31/2024,67440,Resolved - Obstruction,First Hill Park ,3,0,0
11/4/2024,67818,Resolved - Obstruction,First Hill Park ,2,0,0
11/5/2024,67945,Resolved - Obstruction,First Hill Park ,2,0,0
11/6/2024,68115,Resolved - Obstruction,First Hill Park ,2,0,0
11/7/2024,68205,Resolved - Obstruction,First Hill Park ,2,0,0
11/12/2024,68478,Resolved - Obstruction,First Hill Park ,1,0,0
12/13/2024,71321,Resolved - Obstruction,First Hill Park ,1,0,0
6/4/2024,50570,Resolved - Obstruction,300 4th ave w,1,0,0
4/9/2024,43740,Resolved - Scheduled,Colorado Ave S & S Hanford St Vicinity,0,0,0
4/9/2024,43746,RV Remediation,Colorado Ave S & S Hanford St Vicinity,0,0,0
8/20/2024,59903,Resolved - Scheduled,Colorado Ave S & S Hanford St Vicinity,1,0,0
8/20/2024,59918,RV Remediation,Colorado Ave S & S Hanford St Vicinity,0,0,0
12/19/2024,71936,RV Remediation,Colorado Ave S & S Hanford St Vicinity,0,0,0
6/12/2024,51513,Resolved - Scheduled,1154 Elliot ave w,2,0,0
3/14/2024,40516,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,1,0,0
3/18/2024,40911,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,1,0,0
7/31/2024,57508,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,1,0,0
10/3/2024,64806,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,1,0,0
10/7/2024,65168,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,1,0,0
10/16/2024,66031,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,1,0,0
2/27/2024,38535,Resolved - Obstruction,Meridian Ave   N. From 112th St to 113th St,1,0,0
3/4/2024,39168,Resolved - Obstruction,Meridian Ave   N. From 112th St to 113th St,1,0,0
3/5/2024,39386,RV Remediation,SW Trenton St from 24th Ave SW to 29th Ave SW,0,0,0
9/18/2024,63043,RV Remediation,SW Trenton St from 24th Ave SW to 29th Ave SW,0,0,0
9/18/2024,63058,Resolved - Scheduled,SW Trenton St from 24th Ave SW to 29th Ave SW,1,0,0
1/4/2024,33266,RV Remediation,NW Ballard Way & 11th Ave NW Vicinity,0,0,0
1/18/2024,34529,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,2,0
1/19/2024,34631,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,1,0
1/26/2024,35308,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,4,0,0
1/29/2024,35423,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
2/6/2024,36403,Resolved - Advanced Notice Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
2/16/2024,37577,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
2/21/2024,37942,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
4/24/2024,45770,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,2,0,0
5/2/2024,46741,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,2,0,0
5/21/2024,48998,Resolved - Scheduled,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
5/21/2024,49009,RV Remediation,NW Ballard Way & 11th Ave NW Vicinity,0,0,1
7/23/2024,56385,Resolved - Scheduled,NW Ballard Way & 11th Ave NW Vicinity,3,0,0
7/23/2024,56477,RV Remediation,NW Ballard Way & 11th Ave NW Vicinity,4,0,0
8/2/2024,57848,Resolved - Advanced Notice Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
8/20/2024,59853,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
8/21/2024,60028,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
8/23/2024,60298,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,2,0,0
9/3/2024,61274,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,3,0,0
9/5/2024,61598,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
9/11/2024,62174,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
9/17/2024,62859,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
9/24/2024,63774,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,3,0,0
10/1/2024,64529,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,0,0,0
10/17/2024,66111,Resolved - Scheduled,NW Ballard Way & 11th Ave NW Vicinity,1,0,0
10/17/2024,66140,RV Remediation,NW Ballard Way & 11th Ave NW Vicinity,0,0,0
10/30/2024,67397,Resolved - Obstruction,NW Ballard Way & 11th Ave NW Vicinity,0,0,0
4/11/2024,44037,RV Remediation,8th Ave NW from NW 70th St to NW 65th St,0,0,1
1/4/2024,33265,RV Remediation,NW Leary Way from Ballard Way NW to 17th Ave NW,0,0,0
1/24/2024,35034,Resolved - Advanced Notice Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,30,8,0
1/30/2024,35630,Resolved - Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,2,0,0
6/26/2024,52978,Resolved - Advanced Notice Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,5,0,0
7/2/2024,53801,Resolved - Advanced Notice Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,1,0,0
7/23/2024,56388,Resolved - Scheduled,NW Leary Way from Ballard Way NW to 17th Ave NW,1,0,0
8/9/2024,58702,Resolved - Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,2,0,0
8/20/2024,59847,Resolved - Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,4,0,0
9/3/2024,61255,Resolved - Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,2,0,0
9/17/2024,62871,Resolved - Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,2,0,0
12/13/2024,71333,Resolved - Advanced Notice Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,3,0,0
12/23/2024,72147,Resolved - Obstruction,NW Leary Way from Ballard Way NW to 17th Ave NW,4,0,0
1/4/2024,33268,RV Remediation,Shilshole Ave NW & NW 45th St Vicinity,0,0,0
2/1/2024,35875,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,3,0,0
2/2/2024,36149,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,1,0,0
4/18/2024,45115,Resolved - Scheduled,Shilshole Ave NW & NW 45th St Vicinity,18,0,0
4/18/2024,45125,RV Remediation,Shilshole Ave NW & NW 45th St Vicinity,0,0,5
5/3/2024,46882,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,3,0,0
5/13/2024,48055,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,2,0,0
5/15/2024,48422,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,1,0,0
5/21/2024,49032,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,3,0,0
5/30/2024,49945,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,4,0,0
8/15/2024,59352,RV Remediation,Shilshole Ave NW & NW 45th St Vicinity,0,0,0
9/5/2024,61582,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,2,0,0
11/21/2024,69498,Resolved - Obstruction,Shilshole Ave NW & NW 45th St Vicinity,2,0,0
12/10/2024,70975,RV Remediation,Shilshole Ave NW & NW 45th St Vicinity,0,0,0
3/13/2024,40424,Resolved - Scheduled,Navigation Center Stairs Vicinity,5,0,0
3/15/2024,40796,Resolved - Obstruction,Navigation Center Stairs Vicinity,0,0,0
3/26/2024,42056,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
4/1/2024,42751,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
4/11/2024,44153,Resolved - Obstruction,Navigation Center Stairs Vicinity,2,0,0
4/19/2024,45301,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
4/30/2024,46486,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
5/20/2024,48948,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
5/28/2024,49663,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
5/30/2024,49978,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
6/25/2024,52752,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
7/12/2024,55227,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
7/18/2024,55914,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
8/15/2024,59446,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
8/19/2024,59799,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
8/20/2024,59949,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
8/23/2024,60354,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
8/26/2024,60526,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
8/27/2024,60729,Resolved - Obstruction,Navigation Center Stairs Vicinity,2,0,0
9/9/2024,61900,Resolved - Obstruction,Navigation Center Stairs Vicinity,2,0,0
9/11/2024,62216,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
9/17/2024,62920,Resolved - Obstruction,Navigation Center Stairs Vicinity,0,0,0
9/19/2024,63250,Resolved - Obstruction,Navigation Center Stairs Vicinity,2,0,0
10/15/2024,65939,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
10/24/2024,66871,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
10/25/2024,67007,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
10/28/2024,67205,Resolved - Obstruction,Navigation Center Stairs Vicinity,0,0,0
10/29/2024,67324,Resolved - Obstruction,Navigation Center Stairs Vicinity,0,0,0
10/31/2024,67516,Resolved - Obstruction,Navigation Center Stairs Vicinity,0,0,0
11/5/2024,67999,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
11/6/2024,68142,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
11/19/2024,69285,Resolved - Obstruction,Navigation Center Stairs Vicinity,0,0,0
11/26/2024,69966,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
12/3/2024,70339,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
12/9/2024,70904,Resolved - Obstruction,Navigation Center Stairs Vicinity,2,0,0
12/18/2024,71843,Resolved - Obstruction,Navigation Center Stairs Vicinity,2,0,0
12/20/2024,72077,Resolved - Obstruction,Navigation Center Stairs Vicinity,1,0,0
2/29/2024,38816,Resolved - Scheduled,Denver Ave S from S Oregon St to 3rd Ave S,1,0,0
2/29/2024,38838,RV Remediation,Denver Ave S from S Oregon St to 3rd Ave S,0,0,0
12/26/2024,72406,Resolved - Obstruction,Mt. Baker Park,0,0,0
7/29/2024,57261,Resolved - Scheduled,Poplar Pl S from S Dearborn St to S Bush Pl Vicinity,6,0,0
5/22/2024,49353,Resolved - Advanced Notice Obstruction,Rainier Playfield ,1,0,0
8/15/2024,59435,Resolved - Obstruction,Rainier Playfield ,0,0,0
9/20/2024,63486,Resolved - Obstruction,Rainier Playfield ,0,0,0
9/27/2024,64228,Resolved - Obstruction,Rainier Playfield ,2,0,0
11/18/2024,69160,Resolved - Obstruction,Rainier Playfield ,1,0,0
12/3/2024,70337,Resolved - Obstruction,Rainier Playfield ,1,0,0
12/10/2024,71008,Resolved - Obstruction,Rainier Playfield ,0,0,0
12/11/2024,71109,Resolved - Obstruction,Rainier Playfield ,2,0,0
1/4/2024,33198,Resolved - Obstruction,24th Ave NW between NW 60th St & NW 59th St,0,0,0
5/24/2024,49467,Resolved - Obstruction,Homewood Natural Area,3,0,0
