ID,ActionDate,Unique ID,Action,TentCount,LivingStructureCount,RVCount,LocationName
136,3/1/2023,13644986,Active Location Inspection,12,4,1,S Jackson St & S King St under I-5 Vicinity
136,3/7/2023,13644992,Resolved - Obstruction,1,0,0,S Jackson St & S King St under I-5 Vicinity
136,3/7/2023,13644992,Resolved - Obstruction,1,0,0,S Jackson St & S King St under I-5 Vicinity
136,3/31/2023,13645016,Resolved - Obstruction,0,0,0,S Jackson St & S King St under I-5 Vicinity
136,9/26/2023,13645195,Active Location Inspection,0,0,0,S Jackson St & S King St under I-5 Vicinity
136,9/27/2023,13645196,Resolved - Obstruction,2,0,0,S Jackson St & S King St under I-5 Vicinity
136,10/18/2023,13645217,Active Location Inspection,2,1,0,S Jackson St & S King St under I-5 Vicinity
136,10/18/2023,13645217,Resolved - Obstruction,2,1,0,S Jackson St & S King St under I-5 Vicinity
136,10/19/2023,13645218,Active Location Inspection,1,0,0,S Jackson St & S King St under I-5 Vicinity
136,10/23/2023,13645222,Resolved - Obstruction,2,1,0,S Jackson St & S King St under I-5 Vicinity
136,10/31/2023,13645230,Active Location Inspection,4,0,0,S Jackson St & S King St under I-5 Vicinity
136,11/1/2023,13645231,Resolved - Obstruction,4,0,0,S Jackson St & S King St under I-5 Vicinity
136,11/6/2023,13645236,Active Location Inspection,3,1,0,S Jackson St & S King St under I-5 Vicinity
136,11/7/2023,13645237,Resolved - Obstruction,4,0,0,S Jackson St & S King St under I-5 Vicinity
136,11/8/2023,13645238,Active Location Inspection,3,0,0,S Jackson St & S King St under I-5 Vicinity
136,11/13/2023,13645243,Resolved - Obstruction,3,0,0,S Jackson St & S King St under I-5 Vicinity
136,11/30/2023,13645260,Resolved - Obstruction,0,0,0,S Jackson St & S King St under I-5 Vicinity
148,3/2/2023,14844987,Resolved - Obstruction,0,0,0,Othello Park
148,8/24/2023,14845162,Resolved - Obstruction,0,0,0,Othello Park
149,1/18/2023,14944944,Resolved - Obstruction,0,0,0,22nd Ave S & S Hill St Vicinity
149,7/8/2023,14945115,RV Site Inspected - Active Location Inspection,0,0,2,22nd Ave S & S Hill St Vicinity
149,7/8/2023,14945115,RV Remediation,0,0,2,22nd Ave S & S Hill St Vicinity
149,10/5/2023,14945204,Active Location Inspection,4,0,0,22nd Ave S & S Hill St Vicinity
149,10/24/2023,14945223,Resolved - Advanced Notice Obstruction,1,0,0,22nd Ave S & S Hill St Vicinity
149,10/25/2023,14945224,RV Remediation,2,0,1,22nd Ave S & S Hill St Vicinity
153,1/18/2023,15344944,Resolved - Obstruction,0,0,0,S Findlay St & S Homer St Vicinity
154,5/11/2023,15445057,Active Location Inspection,0,0,4,8th Ave S & S Lander St Vicinity
154,5/18/2023,15445064,RV Remediation,0,0,0,8th Ave S & S Lander St Vicinity
154,12/13/2023,15445273,Active Location Inspection,2,0,0,8th Ave S & S Lander St Vicinity
154,12/14/2023,15445274,Resolved - Obstruction,1,0,0,8th Ave S & S Lander St Vicinity
156,1/11/2023,15644937,Resolved - Advanced Notice Obstruction,1,0,0,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park)
156,2/7/2023,15644964,Active Location Inspection,0,0,0,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park)
156,2/28/2023,15644985,Resolved - Obstruction,0,0,0,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park)
156,3/10/2023,15644995,Resolved - Obstruction,0,0,0,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park)
156,4/26/2023,15645042,Active Location Inspection,2,0,0,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park)
156,4/28/2023,15645044,Resolved - Obstruction,0,0,0,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park)
156,10/19/2023,15645218,Active Location Inspection,2,1,0,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park)
156,10/20/2023,15645219,Resolved - Advanced Notice Obstruction,3,0,0,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park)
159,7/12/2023,15945119,Active Location Inspection,2,0,0,Martin Luther King Jr Memorial Park
159,7/13/2023,15945120,Resolved - Obstruction,2,0,0,Martin Luther King Jr Memorial Park
159,11/6/2023,15945236,Active Location Inspection,1,2,0,Martin Luther King Jr Memorial Park
159,11/8/2023,15945238,Resolved - Advanced Notice Obstruction,1,1,0,Martin Luther King Jr Memorial Park
161,10/18/2023,16145217,Resolved - Obstruction,0,0,0,Meridian Playground
181,11/29/2023,18145259,Active Location Inspection,0,7,0,14th Ave W & W Garfield (behind the businesses)
181,11/30/2023,18145260,Resolved - Obstruction,0,0,0,14th Ave W & W Garfield (behind the businesses)
182,9/1/2023,18245170,Active Location Inspection,1,0,3,14th Ave NW from NW Market St to NW Leary Way
182,10/7/2023,18245206,Resolved - Obstruction,0,0,0,14th Ave NW from NW Market St to NW Leary Way
184,1/19/2023,18444945,Resolved - Obstruction,0,0,0,NW 53rd St from 14th Ave NW to 15th Ave NW
184,8/4/2023,18445142,Active Location Inspection,0,0,4,NW 53rd St from 14th Ave NW to 15th Ave NW
184,9/18/2023,18445187,Resolved - Obstruction,0,0,0,NW 53rd St from 14th Ave NW to 15th Ave NW
186,3/10/2023,18644995,Resolved - Obstruction,0,0,0,Froula Playground
194,3/8/2023,19444993,Active Location Inspection,0,0,0,Seven Hills Park
194,3/29/2023,19445014,Resolved - Obstruction,0,0,0,Seven Hills Park
194,4/19/2023,19445035,Resolved - Obstruction,0,0,0,Seven Hills Park
194,6/9/2023,19445086,Active Location Inspection,1,0,0,Seven Hills Park
194,6/20/2023,19445097,Resolved - Obstruction,0,0,0,Seven Hills Park
195,2/13/2023,19544970,Resolved - Obstruction,0,0,0,Virgil Flaim Park
195,2/17/2023,19544974,Resolved - Obstruction,0,0,0,Virgil Flaim Park
195,5/3/2023,19545049,Resolved - Obstruction,0,0,0,Virgil Flaim Park
195,7/24/2023,19545131,Resolved - Obstruction,0,0,0,Virgil Flaim Park
195,9/22/2023,19545191,Resolved - Obstruction,1,0,0,Virgil Flaim Park
195,10/4/2023,19545203,Resolved - Obstruction,0,0,0,Virgil Flaim Park
198,1/11/2023,19844937,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,1/27/2023,19844953,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,2/2/2023,19844959,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,2/7/2023,19844964,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,2/22/2023,19844979,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,3/14/2023,19844999,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,3/15/2023,19845000,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,3/23/2023,19845008,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,3/28/2023,19845013,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,4/5/2023,19845021,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,4/11/2023,19845027,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,4/21/2023,19845037,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,4/21/2023,19845037,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,4/24/2023,19845040,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,4/27/2023,19845043,Resolved - Obstruction,0,1,0,Cherry St between 6th Ave & 7th Ave
198,4/28/2023,19845044,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/1/2023,19845047,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,5/4/2023,19845050,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/5/2023,19845051,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,5/5/2023,19845051,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/8/2023,19845054,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/9/2023,19845055,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/10/2023,19845056,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/12/2023,19845058,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/15/2023,19845061,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/15/2023,19845061,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/16/2023,19845062,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/18/2023,19845064,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/19/2023,19845065,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/24/2023,19845070,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/25/2023,19845071,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/26/2023,19845072,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/30/2023,19845076,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,5/31/2023,19845077,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/1/2023,19845078,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/6/2023,19845083,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,6/6/2023,19845083,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/7/2023,19845084,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/8/2023,19845085,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,6/12/2023,19845089,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,6/13/2023,19845090,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/14/2023,19845091,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/15/2023,19845092,Active Location Inspection,5,0,0,Cherry St between 6th Ave & 7th Ave
198,6/15/2023,19845092,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/16/2023,19845093,Active Location Inspection,1,0,0,Cherry St between 6th Ave & 7th Ave
198,6/16/2023,19845093,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,6/20/2023,19845097,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/21/2023,19845098,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,6/21/2023,19845098,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/22/2023,19845099,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,6/22/2023,19845099,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/23/2023,19845100,Active Location Inspection,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/23/2023,19845100,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/26/2023,19845103,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/27/2023,19845104,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,6/27/2023,19845104,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/28/2023,19845105,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,6/28/2023,19845105,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/29/2023,19845106,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,6/29/2023,19845106,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,6/30/2023,19845107,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,6/30/2023,19845107,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,7/3/2023,19845110,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,7/5/2023,19845112,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/5/2023,19845112,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/6/2023,19845113,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,7/6/2023,19845113,Resolved - Obstruction,4,0,0,Cherry St between 6th Ave & 7th Ave
198,7/7/2023,19845114,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,7/8/2023,19845115,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/10/2023,19845117,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,7/11/2023,19845118,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/11/2023,19845118,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,7/11/2023,19845118,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/12/2023,19845119,Resolved - Obstruction,5,0,0,Cherry St between 6th Ave & 7th Ave
198,7/13/2023,19845120,Resolved - Obstruction,4,0,0,Cherry St between 6th Ave & 7th Ave
198,7/14/2023,19845121,Active Location Inspection,3,1,0,Cherry St between 6th Ave & 7th Ave
198,7/14/2023,19845121,Resolved - Obstruction,3,1,0,Cherry St between 6th Ave & 7th Ave
198,7/17/2023,19845124,Active Location Inspection,2,1,0,Cherry St between 6th Ave & 7th Ave
198,7/17/2023,19845124,Resolved - Obstruction,2,1,0,Cherry St between 6th Ave & 7th Ave
198,7/18/2023,19845125,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/18/2023,19845125,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/19/2023,19845126,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/19/2023,19845126,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,7/20/2023,19845127,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,7/20/2023,19845127,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,7/21/2023,19845128,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,7/24/2023,19845131,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,7/24/2023,19845131,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,7/25/2023,19845132,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,7/26/2023,19845133,Active Location Inspection,0,0,0,Cherry St between 6th Ave & 7th Ave
198,7/26/2023,19845133,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,7/31/2023,19845138,Resolved - Obstruction,5,0,0,Cherry St between 6th Ave & 7th Ave
198,8/1/2023,19845139,Resolved - Obstruction,4,0,0,Cherry St between 6th Ave & 7th Ave
198,8/2/2023,19845140,Active Location Inspection,5,0,0,Cherry St between 6th Ave & 7th Ave
198,8/2/2023,19845140,Resolved - Obstruction,5,0,0,Cherry St between 6th Ave & 7th Ave
198,8/3/2023,19845141,Active Location Inspection,6,0,0,Cherry St between 6th Ave & 7th Ave
198,8/3/2023,19845141,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,8/4/2023,19845142,Resolved - Obstruction,5,0,0,Cherry St between 6th Ave & 7th Ave
198,8/7/2023,19845145,Active Location Inspection,7,0,0,Cherry St between 6th Ave & 7th Ave
198,8/7/2023,19845145,Resolved - Obstruction,7,0,0,Cherry St between 6th Ave & 7th Ave
198,8/9/2023,19845147,Resolved - Obstruction,7,0,0,Cherry St between 6th Ave & 7th Ave
198,8/10/2023,19845148,Active Location Inspection,7,0,0,Cherry St between 6th Ave & 7th Ave
198,8/10/2023,19845148,Resolved - Obstruction,7,0,0,Cherry St between 6th Ave & 7th Ave
198,8/14/2023,19845152,Active Location Inspection,6,1,0,Cherry St between 6th Ave & 7th Ave
198,8/14/2023,19845152,Resolved - Obstruction,6,1,0,Cherry St between 6th Ave & 7th Ave
198,8/21/2023,19845159,Active Location Inspection,13,1,0,Cherry St between 6th Ave & 7th Ave
198,8/21/2023,19845159,Resolved - Obstruction,13,0,0,Cherry St between 6th Ave & 7th Ave
198,8/22/2023,19845160,Resolved - Obstruction,7,0,0,Cherry St between 6th Ave & 7th Ave
198,8/23/2023,19845161,Active Location Inspection,7,0,0,Cherry St between 6th Ave & 7th Ave
198,8/23/2023,19845161,Resolved - Obstruction,7,0,0,Cherry St between 6th Ave & 7th Ave
198,8/24/2023,19845162,Active Location Inspection,5,0,0,Cherry St between 6th Ave & 7th Ave
198,8/25/2023,19845163,Resolved - Obstruction,4,0,0,Cherry St between 6th Ave & 7th Ave
198,8/28/2023,19845166,Active Location Inspection,5,0,0,Cherry St between 6th Ave & 7th Ave
198,8/28/2023,19845166,Resolved - Obstruction,5,0,0,Cherry St between 6th Ave & 7th Ave
198,8/30/2023,19845168,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,8/30/2023,19845168,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,8/31/2023,19845169,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,9/5/2023,19845174,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,9/5/2023,19845174,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,9/5/2023,19845174,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,9/11/2023,19845180,Resolved - Obstruction,6,1,0,Cherry St between 6th Ave & 7th Ave
198,9/12/2023,19845181,Resolved - Obstruction,5,0,0,Cherry St between 6th Ave & 7th Ave
198,9/13/2023,19845182,Active Location Inspection,1,0,0,Cherry St between 6th Ave & 7th Ave
198,9/13/2023,19845182,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,9/15/2023,19845184,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,9/18/2023,19845187,Active Location Inspection,6,0,0,Cherry St between 6th Ave & 7th Ave
198,9/18/2023,19845187,Resolved - Obstruction,6,0,0,Cherry St between 6th Ave & 7th Ave
198,9/20/2023,19845189,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,9/22/2023,19845191,Active Location Inspection,5,0,0,Cherry St between 6th Ave & 7th Ave
198,9/22/2023,19845191,Resolved - Obstruction,5,0,0,Cherry St between 6th Ave & 7th Ave
198,9/25/2023,19845194,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,9/26/2023,19845195,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,9/26/2023,19845195,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,9/27/2023,19845196,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,9/27/2023,19845196,Resolved - Obstruction,4,0,0,Cherry St between 6th Ave & 7th Ave
198,9/28/2023,19845197,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,9/28/2023,19845197,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,9/29/2023,19845198,Active Location Inspection,1,0,0,Cherry St between 6th Ave & 7th Ave
198,9/29/2023,19845198,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,10/4/2023,19845203,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,10/5/2023,19845204,Resolved - Obstruction,4,0,0,Cherry St between 6th Ave & 7th Ave
198,10/11/2023,19845210,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,10/11/2023,19845210,Resolved - Obstruction,4,0,0,Cherry St between 6th Ave & 7th Ave
198,10/16/2023,19845215,Resolved - Obstruction,3,1,0,Cherry St between 6th Ave & 7th Ave
198,10/19/2023,19845218,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,10/27/2023,19845226,Active Location Inspection,4,1,0,Cherry St between 6th Ave & 7th Ave
198,10/27/2023,19845226,Resolved - Obstruction,4,1,0,Cherry St between 6th Ave & 7th Ave
198,10/31/2023,19845230,Active Location Inspection,6,0,0,Cherry St between 6th Ave & 7th Ave
198,11/1/2023,19845231,Resolved - Obstruction,6,0,0,Cherry St between 6th Ave & 7th Ave
198,11/3/2023,19845233,Resolved - Obstruction,4,0,0,Cherry St between 6th Ave & 7th Ave
198,11/6/2023,19845236,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,11/6/2023,19845236,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,11/9/2023,19845239,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,11/9/2023,19845239,Resolved - Obstruction,3,0,0,Cherry St between 6th Ave & 7th Ave
198,11/13/2023,19845243,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,11/21/2023,19845251,Active Location Inspection,7,0,0,Cherry St between 6th Ave & 7th Ave
198,11/21/2023,19845251,Resolved - Obstruction,7,1,0,Cherry St between 6th Ave & 7th Ave
198,11/22/2023,19845252,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,11/27/2023,19845257,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,11/29/2023,19845259,Active Location Inspection,4,0,0,Cherry St between 6th Ave & 7th Ave
198,12/1/2023,19845261,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,12/4/2023,19845264,Active Location Inspection,2,2,0,Cherry St between 6th Ave & 7th Ave
198,12/4/2023,19845264,Resolved - Obstruction,2,2,0,Cherry St between 6th Ave & 7th Ave
198,12/6/2023,19845266,Active Location Inspection,3,0,0,Cherry St between 6th Ave & 7th Ave
198,12/8/2023,19845268,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,12/13/2023,19845273,Active Location Inspection,1,0,0,Cherry St between 6th Ave & 7th Ave
198,12/13/2023,19845273,Resolved - Obstruction,1,0,0,Cherry St between 6th Ave & 7th Ave
198,12/15/2023,19845275,Active Location Inspection,2,1,0,Cherry St between 6th Ave & 7th Ave
198,12/15/2023,19845275,Resolved - Obstruction,2,1,0,Cherry St between 6th Ave & 7th Ave
198,12/20/2023,19845280,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,12/21/2023,19845281,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,12/22/2023,19845282,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,12/22/2023,19845282,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,12/26/2023,19845286,Active Location Inspection,2,0,0,Cherry St between 6th Ave & 7th Ave
198,12/26/2023,19845286,Resolved - Obstruction,2,0,0,Cherry St between 6th Ave & 7th Ave
198,12/28/2023,19845288,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
198,12/29/2023,19845289,Resolved - Obstruction,0,0,0,Cherry St between 6th Ave & 7th Ave
200,1/3/2023,20044929,Resolved - Obstruction,8,0,0,Alleyway from James St to Cherry St
200,1/4/2023,20044930,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,1/5/2023,20044931,Resolved - Obstruction,0,1,0,Alleyway from James St to Cherry St
200,1/9/2023,20044935,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,1/18/2023,20044944,Resolved - Obstruction,2,0,0,Alleyway from James St to Cherry St
200,1/19/2023,20044945,Resolved - Obstruction,3,0,0,Alleyway from James St to Cherry St
200,1/20/2023,20044946,Resolved - Obstruction,2,0,0,Alleyway from James St to Cherry St
200,1/25/2023,20044951,Active Location Inspection,4,0,0,Alleyway from James St to Cherry St
200,1/25/2023,20044951,Resolved - Obstruction,7,0,0,Alleyway from James St to Cherry St
200,1/27/2023,20044953,Resolved - Obstruction,7,0,0,Alleyway from James St to Cherry St
200,1/31/2023,20044957,Resolved - Obstruction,0,2,0,Alleyway from James St to Cherry St
200,2/2/2023,20044959,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,2/9/2023,20044966,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,2/10/2023,20044967,Resolved - Obstruction,9,0,0,Alleyway from James St to Cherry St
200,2/13/2023,20044970,Resolved - Obstruction,7,0,0,Alleyway from James St to Cherry St
200,2/14/2023,20044971,Resolved - Obstruction,4,0,0,Alleyway from James St to Cherry St
200,2/15/2023,20044972,Resolved - Obstruction,4,0,0,Alleyway from James St to Cherry St
200,2/16/2023,20044973,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,2/17/2023,20044974,Resolved - Obstruction,7,0,0,Alleyway from James St to Cherry St
200,2/21/2023,20044978,Resolved - Obstruction,8,0,0,Alleyway from James St to Cherry St
200,2/22/2023,20044979,Resolved - Obstruction,5,0,0,Alleyway from James St to Cherry St
200,2/23/2023,20044980,Resolved - Obstruction,4,0,0,Alleyway from James St to Cherry St
200,2/27/2023,20044984,Active Location Inspection,4,0,0,Alleyway from James St to Cherry St
200,3/1/2023,20044986,Resolved - Obstruction,2,0,0,Alleyway from James St to Cherry St
200,3/6/2023,20044991,Resolved - Obstruction,2,0,0,Alleyway from James St to Cherry St
200,3/7/2023,20044992,Resolved - Obstruction,3,0,0,Alleyway from James St to Cherry St
200,3/8/2023,20044993,Resolved - Obstruction,1,0,0,Alleyway from James St to Cherry St
200,3/9/2023,20044994,Resolved - Obstruction,2,0,0,Alleyway from James St to Cherry St
200,3/10/2023,20044995,Resolved - Obstruction,3,0,0,Alleyway from James St to Cherry St
200,3/13/2023,20044998,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,3/14/2023,20044999,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,3/15/2023,20045000,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,3/16/2023,20045001,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,3/17/2023,20045002,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,3/23/2023,20045008,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,3/28/2023,20045013,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,3/29/2023,20045014,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,3/31/2023,20045016,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,4/4/2023,20045020,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,4/5/2023,20045021,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,4/10/2023,20045026,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,4/11/2023,20045027,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,4/21/2023,20045037,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,4/24/2023,20045040,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,4/27/2023,20045043,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,4/28/2023,20045044,Resolved - Obstruction,0,0,0,Alleyway from James St to Cherry St
200,5/1/2023,20045047,Active Location Inspection,5,0,0,Alleyway from James St to Cherry St
