Date of Action,Unique ID,Action,Location Name,Tents Cleared,Living Structure Count,RV Count
6/30/2025,99975,Resolved - Scheduled,West Seattle Bridge EB 4th Ave off ramp,2,,
6/30/2025,99908,Resolved - Advanced Notice Obstruction,Virgil Flaim Park,7,,
6/30/2025,99864,Resolved - Advanced Notice Obstruction,Bitterlake Reservoir ,8,,
6/30/2025,99830,Resolved - Obstruction,Ballard Commons Park,1,,
6/30/2025,99826,Resolved - Obstruction,Ballard Library ,0,,
6/27/2025,99664,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
6/27/2025,99663,Resolved - Obstruction,Pioneer Park,0,,
6/27/2025,99662,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/27/2025,99661,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/27/2025,99660,Resolved - Obstruction,4th Ave at Royal Brougham ,1,,
6/27/2025,99659,Resolved - Obstruction,Occidental Square,4,,
6/27/2025,99657,Resolved - Obstruction,10th and Jackson ,0,,
6/27/2025,99646,Resolved - Advanced Notice Obstruction,12th Ave and E Alder St Vicinity,1,,
6/27/2025,99571,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,4,,
6/27/2025,99475,Resolved - Obstruction,Weedin PL NE from NE 68th St to 8th Ave NE,1,,
6/26/2025,99369,Resolved - Obstruction,10th and Jackson ,0,,
6/26/2025,99368,Resolved - Obstruction,S Main St from Boren Ave S to 12th Ave S,1,,
6/26/2025,99367,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
6/26/2025,99350,Resolved - Obstruction,Occidental Square,2,,
6/26/2025,99348,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,,
6/26/2025,99347,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
6/26/2025,99319,RV Remediation,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,,,0
6/26/2025,99288,Resolved - Obstruction,Albert Davis ,1,,
6/26/2025,99268,Resolved - Advanced Notice Obstruction,Lake City Mini Park,3,,
6/26/2025,99238,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,7,,
6/26/2025,99193,Resolved - Advanced Notice Obstruction,University Heights Plaza,1,,
6/25/2025,99113,Resolved - Obstruction,10th and Jackson ,0,,
6/25/2025,99112,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/25/2025,99111,Resolved - Obstruction,Donnie Chin International Children's Park,1,,
6/25/2025,99110,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,2,,
6/25/2025,99109,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/25/2025,99108,Resolved - Obstruction,Pioneer Park,1,,
6/25/2025,99329,Resolved - Obstruction,Kobe Terrace Park,1,,
6/25/2025,99044,Resolved - Obstruction,Blanchard St from 2nd Ave to 3rd Ave,1,,
6/25/2025,99040,Resolved - Obstruction,2nd Ave from Blanchard St to Lenora St,2,,
6/25/2025,98991,Resolved - Obstruction,Occidental Square,3,,
6/25/2025,98979,Resolved - Advanced Notice Obstruction,15th Ave & E Spring St,1,,
6/25/2025,99240,Resolved - Advanced Notice Obstruction,Alki Beach Park,1,,
6/25/2025,98957,Resolved - Advanced Notice Obstruction,Ballard Library ,3,,
6/25/2025,98955,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
6/25/2025,99237,Resolved - Advanced Notice Obstruction,S Industrial Way from 4th Ave S to Airport Way S,2,,
6/24/2025,98855,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/24/2025,98854,Resolved - Obstruction,Yesler Way to I-5 Southbound to 6th Ave,4,,
6/24/2025,98853,Resolved - Obstruction,Pioneer Park,1,,
6/24/2025,98852,Resolved - Obstruction,Occidental Square,2,,
6/24/2025,98851,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/24/2025,98849,Resolved - Obstruction,Donnie Chin International Children's Park,2,,
6/24/2025,98848,Resolved - Obstruction,Kobe Terrace Park,1,,
6/24/2025,98847,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,2,,
6/24/2025,98887,RV Remediation,Fairview Ave E from E Blaine St to Fairview Ave E,,,0
6/24/2025,98769,Resolved - Obstruction,Dr Blanche Lavizzo Park,1,,
6/24/2025,98760,Resolved - Advanced Notice Obstruction,8th Ave NW & NW 43rd St,5,,
6/24/2025,98888,RV Remediation,Fairview Ave E from E Newton St to E Blaine St,,,0
6/24/2025,98714,Resolved - Advanced Notice Obstruction,NW 46th St & 11th Ave NW Vicinity,2,,
6/24/2025,98699,Resolved - Advanced Notice Obstruction,Ballard Commons Park,1,,
6/24/2025,98689,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,1,,
6/24/2025,98687,Resolved - Obstruction,Ballard Library ,1,,
6/23/2025,98616,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,2,,
6/23/2025,98615,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,1,,
6/23/2025,98614,Resolved - Obstruction,City to Seattle Trail,1,,
6/23/2025,98612,Resolved - Obstruction,UGM Vicinity (S Washington to S Jackson from 2nd - 3rd Ave),1,,
6/23/2025,98611,Resolved - Obstruction,City Hall Park,1,,
6/23/2025,98610,Resolved - Obstruction,4th Ave at Royal Brougham ,1,,
6/23/2025,98608,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
6/23/2025,98594,Resolved - Scheduled,Rainier Ave S & S Rose St,2,,
6/23/2025,98520,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,6,,
6/23/2025,98485,Resolved - Obstruction,Cal Anderson Park ,7,,
6/23/2025,98458,Resolved - Obstruction,Ballard Library ,1,,
6/23/2025,98457,Resolved - Obstruction,Homer Harris Park,2,,
6/20/2025,98308,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/20/2025,98307,Resolved - Obstruction,Pioneer Park,1,,
6/20/2025,98303,Resolved - Advanced Notice Obstruction,Mt. Baker Park,1,,
6/20/2025,98371,Resolved - Advanced Notice Obstruction,13th Ave E from E Mercer St to E Republican St,4,,
6/20/2025,98267,Resolved - Obstruction,Eastlake Ave E and Denny Way Vicinity,2,,
6/20/2025,98209,Resolved - Obstruction,Albert Davis ,2,,
6/20/2025,98190,Resolved - Obstruction,Ballard Commons Park,0,,
6/20/2025,98172,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,1,,
6/20/2025,98168,Resolved - Obstruction,Lake City Mini Park,3,,
6/20/2025,98135,Resolved - Obstruction,NW 40th St from 3rd Ave NW to Leary Way NW,1,,
6/20/2025,98132,Resolved - Obstruction,NW 36th St & 3rd Ave NW,1,,
6/18/2025,98071,Resolved - Scheduled,Yesler Way to I-5 Southbound to 6th Ave,6,,
6/18/2025,98069,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/18/2025,98053,Resolved - Obstruction,Pioneer Park,1,,
6/18/2025,98052,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
6/18/2025,98001,Resolved - Obstruction,E Spruce St to E Fir St and from 14th Ave to 12th Ave,3,,
6/18/2025,97999,Resolved - Scheduled,King County Property: 6th Ave and Yesler Way,2,,
6/18/2025,97972,Resolved - Advanced Notice Obstruction,NW 46th St & 15th Ave NW,1,,
6/18/2025,97950,Resolved - Advanced Notice Obstruction,NW 50th St between 9th Ave NW and 14th Ave NW ,3,,
6/18/2025,97923,Resolved - Obstruction,Ballard Commons Park,1,,
6/18/2025,97916,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,1,,
6/18/2025,97888,Resolved - Obstruction,Ballard Library ,2,,
6/17/2025,98047,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/17/2025,98042,Resolved - Obstruction,Donnie Chin International Children's Park,1,,
6/17/2025,98041,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/17/2025,98040,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
6/17/2025,98039,Resolved - Obstruction,4th Ave at Royal Brougham ,1,,
6/17/2025,97798,Resolved - Obstruction,Tashkent Park,2,,
6/17/2025,97787,RV Remediation,10th Ave SW from SW Thistle St to SW Trenton St and SW Thistle from 10th Ave SW to 12 Ave SW,,,0
6/17/2025,97786,RV Remediation,SW Henderson & 9th Ave SW Vicinity,,,0
6/17/2025,97785,RV Remediation,SW Barton PL & 22nd Ave SW Vicinity,,,0
6/17/2025,97783,RV Remediation,SW Cambridge St from 15th Ave SW to 16th Ave SW,,,0
6/17/2025,97782,RV Remediation,SW Barton St from 15th Ave SW to 17th Ave SW,,,0
6/17/2025,97765,Resolved - Advanced Notice Obstruction,1st Ave N from Republican St to Thomas St & Harrison St & Thomas St from 1st Ave N to Queen Anne,1,,
6/17/2025,97750,Resolved - Advanced Notice Obstruction,1st Ave from Denny Way to Warren Pl,1,,
6/17/2025,97724,Resolved - Advanced Notice Obstruction,7th Ave & Columbia St. ,3,,
6/17/2025,97998,Resolved - Scheduled,SW Barton PL & 22nd Ave SW Vicinity,0,,
6/17/2025,97673,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,1,,
6/17/2025,97647,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,3,,
6/16/2025,97592,Resolved - Advanced Notice Obstruction,Roxhill Park,0,,
6/16/2025,97475,Resolved - Obstruction,Broadway Hill Park,4,,
6/16/2025,97433,Resolved - Obstruction,Pratt Park,4,,
6/16/2025,97719,Resolved - Obstruction,City to Seattle Trail,1,,
6/16/2025,97715,Resolved - Obstruction,Donnie Chin International Children's Park,2,,
6/16/2025,97712,Resolved - Obstruction,S Weller St from Rainier Ave S to 12th Ave S,3,,
6/16/2025,97407,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
6/16/2025,97674,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
6/16/2025,97672,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/16/2025,97665,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,1,,
6/16/2025,97660,Resolved - Obstruction,4th Ave at Royal Brougham ,2,,
6/13/2025,97230,Resolved - Obstruction,Right of Way: 1261 S King St,2,,
6/13/2025,97229,Resolved - Obstruction,S Jackson St & S King St under I-5 Vicinity,1,,
6/13/2025,97228,Resolved - Obstruction,S Weller St from Rainier Ave S to 12th Ave S,1,,
6/13/2025,97227,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,,
6/13/2025,97213,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,0,,
6/13/2025,97212,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
6/13/2025,97211,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/13/2025,97209,Resolved - Obstruction,Prefontaine Park,0,,
6/13/2025,97207,Resolved - Obstruction,Pioneer Park,0,,
6/13/2025,97151,Resolved - Advanced Notice Obstruction,Utah Ave S and S Stacy St Vicinity,1,,
6/13/2025,97148,Resolved - Advanced Notice Obstruction,Judge Charles M. Stokes Overlook,3,,
6/13/2025,97149,Resolved - Obstruction,S Spokane St from 6th Ave S to 1st Ave S,1,,
6/13/2025,97070,Resolved - Advanced Notice Obstruction,Freeway Park 8th Ave Overpass Location,2,,
6/13/2025,97052,Resolved - Advanced Notice Obstruction,Freeway Park (Spring St Side),2,,
6/12/2025,96968,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
6/12/2025,96955,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,2,,
6/12/2025,96952,Resolved - Obstruction,Pioneer Park,1,,
6/12/2025,96951,Resolved - Obstruction,Prefontaine Park,0,,
6/12/2025,96949,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/12/2025,96911,Resolved - Obstruction,24th Ave NW and Shilshole Ave NW,5,,
6/12/2025,96845,Resolved - Obstruction,Russell Ave NW from Ione Place to NW Dock St.,1,,
6/12/2025,96807,Resolved - Obstruction,Albert Davis ,6,,
6/12/2025,96788,Resolved - Scheduled,SW Queen Anne Greenbelt from W Garfield St to W Lee St,2,,
6/11/2025,96544,Resolved - Scheduled,SW Queen Anne Greenbelt from W Lee St to W Prospect St,5,,
6/10/2025,96381,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
6/10/2025,96380,Resolved - Obstruction,Pioneer Park,0,,
6/10/2025,96379,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
6/10/2025,96378,Resolved - Obstruction,Occidental Square,0,,
6/10/2025,96377,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
6/10/2025,96376,Resolved - Obstruction,City Hall Park,1,,
6/10/2025,96375,Resolved - Obstruction,Right of Way: 1261 S King St,2,,
6/10/2025,96312,RV Remediation,Colorado Ave S & S Hanford St Vicinity,,,0
6/10/2025,96298,Resolved - Obstruction,Lake City Mini Park,4,,
6/10/2025,96296,Resolved - Advanced Notice Obstruction,7th Ave NW from NW 65th St to NW 62nd St,1,,
6/10/2025,96292,Resolved - Advanced Notice Obstruction,15th Ave NE & NE 106th ST,1,,
6/10/2025,96271,Resolved - Obstruction,Myrtle Edwards Park ,3,,
6/10/2025,96266,Resolved - Advanced Notice Obstruction,Leary Triangle,0,,
6/10/2025,96258,Resolved - Obstruction,NW Ione Pl from 17th Ave NW to Tallman Ave NW Vicinity,1,,
6/10/2025,96229,Resolved - Obstruction,Ballard Commons Park,1,,
6/9/2025,96132,Resolved - Obstruction,Donnie Chin International Children's Park,1,,
6/9/2025,96128,Resolved - Obstruction,Pioneer Park,3,,
6/9/2025,96116,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
6/9/2025,96115,Resolved - Obstruction,4th Ave from S Washington St to James St,2,,
6/9/2025,96105,Resolved - Obstruction,10th Ave S from S Jackson St to S Weller St,1,,
6/9/2025,96100,Resolved - Obstruction,Martin Luther King Jr Memorial Park,1,,
6/9/2025,96080,Resolved - Obstruction,Licton Springs Park,2,,
6/9/2025,96054,Resolved - By Outreach,1401 23rd Ave S,0,,
6/5/2025,95515,Resolved - Obstruction,Prefontaine Park,0,,
6/5/2025,95512,Resolved - Scheduled,27th Ave S &  S Hanford St Vicinity,2,,
6/5/2025,95511,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/5/2025,95510,Resolved - Obstruction,Occidental Square,0,,
6/5/2025,95464,Resolved - Advanced Notice Obstruction,Interurban Trail from n 125th St to N 110th St,1,,
6/5/2025,95462,RV Remediation,NW Ballard Way & 11th Ave NW Vicinity,,,0
6/5/2025,95461,RV Remediation,NW Leary Way from Ballard Way NW to 17th Ave NW,,,0
6/5/2025,95456,Resolved - Advanced Notice Obstruction,Interurban Trail from N 128th St to N 125th St,4,,
6/5/2025,95455,Resolved - Advanced Notice Obstruction,15th Ave & E Spring St,1,,
6/5/2025,95453,Resolved - Advanced Notice Obstruction,Federal Ave E from E Roy St to E Mercer St,1,,
6/5/2025,95433,Resolved - Advanced Notice Obstruction,Albert Davis ,4,,
6/5/2025,95402,Resolved - Scheduled,NW Leary Way from Ballard Way NW to 17th Ave NW,1,,
6/5/2025,95400,Resolved - Scheduled,NW Ballard Way & 11th Ave NW Vicinity,3,,
6/5/2025,95392,Resolved - Advanced Notice Obstruction,Bellevue Place Park,2,,
6/4/2025,95290,Resolved - Obstruction, Third Avenue from Cherry Street to James Street,0,,
6/4/2025,95289,Resolved - Obstruction,Prefontaine Park,0,,
6/4/2025,95288,Resolved - Obstruction,Pioneer Park,0,,
6/4/2025,95287,Resolved - Obstruction,Occidental Square,0,,
6/4/2025,95274,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
6/4/2025,95273,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/4/2025,95272,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
6/4/2025,95271,Resolved - Obstruction,Rainier Playfield ,2,,
6/4/2025,95270,Resolved - Obstruction,Othello Park ,0,,
6/4/2025,95268,Resolved - Obstruction,S Washington St from 5th Ave S to 3rd Ave S,0,,
6/4/2025,95267,Resolved - Obstruction,Donnie Chin International Children's Park,2,,
6/4/2025,95234,Resolved - Scheduled,8th Ave S and S Holgate St Vicinity,9,,
6/4/2025,95188,RV Remediation,8th Ave S and S Holgate St Vicinity,,,0
6/4/2025,95167,Resolved - Advanced Notice Obstruction,11th Ave NW & NW  49th St Vicinity,1,,
6/4/2025,95166,Resolved - Obstruction,Summit Slope Park,8,,
6/4/2025,95161,Resolved - Advanced Notice Obstruction,24th Ave NW and Shilshole Ave NW,1,,
6/4/2025,95155,Resolved - Advanced Notice Obstruction,NW 54th St from 15th Ave NW to 17th Ave NW,3,,
6/4/2025,95152,Resolved - Obstruction,Denny Park,2,,
6/4/2025,95137,Resolved - Advanced Notice Obstruction,Shilshole Ave NW & NW 45th St Vicinity,4,,
6/4/2025,95112,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,1,,
6/3/2025,95058,Resolved - Obstruction,Rainier Playfield ,0,,
6/3/2025,95057,Resolved - Obstruction,Donnie Chin International Children's Park,1,,
6/3/2025,95056,Resolved - Obstruction,Kobe Terrace Park,1,,
6/3/2025,95054,Resolved - Obstruction,Prefontaine Park,0,,
6/3/2025,95053,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/3/2025,95052,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
6/3/2025,95050,Resolved - Obstruction,Occidental Square,1,,
6/3/2025,95047,Resolved - Obstruction,Georgetown Playfield,0,,
6/3/2025,95027,RV Remediation,7th Ave S & S Alaska St Vicinity,,,0
6/3/2025,95022,Resolved - Obstruction,Rotary Viewpoint Park,1,,
6/3/2025,94937,Resolved - Advanced Notice Obstruction,Leary Ave NW from NW Ione Pl to 17th Ave NW,1,,
6/3/2025,94936,Resolved - Advanced Notice Obstruction,Russell Ave NW from Ione Place to NW Dock St.,10,,
6/2/2025,94828,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,,
6/2/2025,94827,Resolved - Obstruction,Pioneer Park,2,,
6/2/2025,94826,Resolved - Obstruction,Occidental Square,1,,
6/2/2025,94825,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
6/2/2025,94824,Resolved - Obstruction,Airport Way & Maynard Ave S,2,,
6/2/2025,94823,Resolved - Obstruction,Prefontaine Park,0,,
6/2/2025,94811,Resolved - Advanced Notice Obstruction,Lake People Park,1,,
6/2/2025,94712,Resolved - Obstruction,E Howell St from 14th Ave to 12th Ave,1,,
6/2/2025,94676,Resolved - Obstruction,NW 60th St from 24th Ave NW to 26th Ave NW,1,,
6/2/2025,94661,Resolved - Scheduled,Pathways Park / Yesler Ravine          ,1,,
6/2/2025,94649,Resolved - Obstruction,Ballard Commons Park,1,,
6/2/2025,94636,Resolved - Obstruction,Ballard Library ,0,,
5/30/2025,94487,Resolved - Obstruction,Georgetown Playfield,1,,
5/30/2025,94486,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,,
5/30/2025,94484,Resolved - Obstruction,Pioneer Park,1,,
5/30/2025,94483,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
5/30/2025,94482,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
5/30/2025,94409,Resolved - Obstruction,Freeway Park (Spring St Side),3,,
5/30/2025,94407,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
5/30/2025,94378,Resolved - Obstruction,Mary Ave NW from NW 90th St to NW 85th St,1,,
5/30/2025,94297,Resolved - Obstruction,Ballard Library ,0,,
5/29/2025,94232,RV Remediation,Ohio Ave S from S Alaska St to S Hudson St,,,0
5/29/2025,94197,Resolved - Obstruction,Lake City Mini Park,2,,
5/29/2025,94198,Resolved - Obstruction,John St from 1st Ave N to Queen Anne Ave N,0,,
5/29/2025,94195,Resolved - Obstruction,Green Lake Park: Aurora Ave N from N 71st - N 72nd St,1,,
5/29/2025,94189,Resolved - Obstruction,Albert Davis ,3,,
5/29/2025,94168,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,1,,
5/29/2025,94134,Resolved - Obstruction,Airport Way & Maynard Ave S,2,,
5/29/2025,94132,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
5/29/2025,94107,Resolved - Obstruction,Ballard Library ,0,,
5/28/2025,94009,Resolved - Obstruction,S Royal Brougham Way from Airport Way S to 4th Ave S,1,,
5/28/2025,94008,Resolved - Obstruction,Occidental Square,0,,
5/28/2025,94006,Resolved - Obstruction,4th Ave from S Washington St to James St,1,,
5/28/2025,94005,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
5/28/2025,94004,Resolved - Scheduled,SW Barton PL & 22nd Ave SW Vicinity,2,,
5/28/2025,94000,RV Remediation,SW Barton PL & 22nd Ave SW Vicinity,,,0
5/28/2025,93939,Resolved - Advanced Notice Obstruction,N 143rd St to N 145th St and Linden Ave N SCL parcels,1,,
5/28/2025,93881,Resolved - Advanced Notice Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,,
5/28/2025,93858,Resolved - Advanced Notice Obstruction,NW 100th Pl from NW 103rd St to NW 100th St,2,,
5/27/2025,93666,Resolved - Obstruction,Cal Anderson Park ,7,,
5/27/2025,93608,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,1,,
5/27/2025,93587,Resolved - Obstruction,NW 57th St from 20th Ave NW to 22nd Ave NW,0,,
5/27/2025,93566,Resolved - Obstruction,Ballard Library ,0,,
5/27/2025,93787,RV Remediation,Denver Ave S from S Oregon St to 3rd Ave S,,,2
5/23/2025,93432,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
5/23/2025,93431,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
5/23/2025,93430,Resolved - Obstruction,UGM Vicinity (S Washington to S Jackson from 2nd - 3rd Ave),1,,
5/23/2025,93414,Resolved - Advanced Notice Obstruction,City to Seattle Trail,2,,
5/23/2025,93402,Resolved - Obstruction,W Garfield St to 15th Ave W & Alaskan Way W to W Galer,2,,
5/23/2025,93373,Resolved - Advanced Notice Obstruction,25th Ave S & S Walker St Vicinity,2,,
5/23/2025,93369,Resolved - Advanced Notice Obstruction,24th Ave S & S Hill St Vicinity,1,,
5/23/2025,93343,Resolved - Obstruction,W Garfield St under Magnolia Bridge,2,,
5/23/2025,93296,Resolved - Advanced Notice Obstruction,Viewlands Trailhead Access to Carkeek Park,1,,
5/22/2025,93205,Resolved - Obstruction,Occidental Square,1,,
5/22/2025,93204,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,,
5/22/2025,93202,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
5/22/2025,93201,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
5/22/2025,93190,Resolved - Scheduled,Utah Ave S and S Massachusetts St Vicinity,6,,
5/22/2025,93188,Resolved - Scheduled,Utah Ave S and S Stacy St Vicinity,1,,
5/22/2025,93165,Resolved - Advanced Notice Obstruction,1941 1st ave s,1,,
5/22/2025,93138,Resolved - Obstruction,Shilshole Ave NW from 15th Ave NW to NW 46th St,3,,
5/22/2025,93228,RV Remediation,Utah Ave S and S Stacy St Vicinity,,,0
5/22/2025,93227,RV Remediation,Utah Ave S and S Massachusetts St Vicinity,,,0
5/22/2025,93127,Resolved - Advanced Notice Obstruction,Harrison St to Thomas St and Pontius Ave N to Minor Ave N (ROW Cascade Playground Vicinity),1,,
5/22/2025,93117,Resolved - Advanced Notice Obstruction,E Green Lake Dr N to Green Lake from Bagley Ave N to N77th St,1,,
5/22/2025,93112,Resolved - Obstruction,Eastlake Ave E and Denny Way Vicinity,1,,
5/22/2025,93110,Resolved - Obstruction,Blanchard St from 2nd Ave to 3rd Ave,1,,
5/22/2025,93108,Resolved - Advanced Notice Obstruction,Taylor Ave N from Harrison St to Thomas St,3,,
5/22/2025,93076,Resolved - Advanced Notice Obstruction,Greenlake Park Theatre 22 Vicinity,1,,
5/22/2025,93067,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,1,,
5/22/2025,93040,Resolved - Advanced Notice Obstruction,N 65th St to N 62nd St from West Greenlake Way N to Woodland Pl N,2,,
5/21/2025,92999,Resolved - Obstruction,Hing Hay Park,1,,
5/21/2025,92998,Resolved - Obstruction,3rd Ave S & S Walker St Vicinity,1,,
5/21/2025,92995,Resolved - Obstruction,S Main St from Boren Ave S to 12th Ave S,1,,
5/21/2025,92994,Resolved - Obstruction,Airport Way & Maynard Ave S,1,,
5/21/2025,92993,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,,
5/21/2025,92992,Resolved - Obstruction,S Washington St and Occidental Ave S Vicinity,1,,
5/21/2025,92989,Resolved - Obstruction,Occidental Square,1,,
5/21/2025,92988,Resolved - Obstruction,Pioneer Park,1,,
5/21/2025,92947,Resolved - Obstruction,8th Ave from Pine St to Pike St,1,,
5/21/2025,92935,Resolved - Obstruction,Dr Blanche Lavizzo Park,1,,
5/21/2025,92919,Resolved - Obstruction,Freeway Park (Seneca St Side),1,,
5/21/2025,92917,Resolved - Obstruction,Freeway Park 8th Ave Overpass Location,1,,
5/21/2025,92910,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,2,,
5/21/2025,92889,Resolved - Scheduled,Greenspace N of QA Greenbelt; East of 14th Ave W,2,,
5/21/2025,92864,Resolved - Obstruction,Ballard Library ,1,,
5/20/2025,92770,Resolved - Scheduled,3rd Ave S from Edgar Martinez Dr S to S Holgate St,4,,
5/20/2025,92768,Resolved - Obstruction,S main st and 10th ave s vicinity,1,,
5/20/2025,92769,Resolved - Scheduled,3rd Ave S & S Walker St Vicinity,16,,
5/20/2025,92767,Resolved - Obstruction,Airport Way & Maynard Ave S,2,,
5/20/2025,92765,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,3,,
5/20/2025,92764,Resolved - Obstruction,Occidental Square,0,,
5/20/2025,92763,Resolved - Obstruction,Pioneer Park,1,,
5/20/2025,92762,RV Remediation,3rd Ave S from Edgar Martinez Dr S to S Holgate St,,,0
5/20/2025,92759,RV Remediation,3rd Ave S & S Walker St Vicinity,,,0
5/20/2025,92697,Resolved - Obstruction,Broadway Hill Park,4,,
5/20/2025,92695,Resolved - Obstruction,Tashkent Park,1,,
5/20/2025,92693,Resolved - Advanced Notice Obstruction,14th Ave NW from NW Market St to NW 53rd St,2,,
5/20/2025,92682,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,,
5/20/2025,92668,Resolved - Obstruction,3rd Ave from Blanchard to Lenora St,1,,
5/20/2025,92669,Resolved - Advanced Notice Obstruction,11th Ave NW from NW 54th St to NW 52nd St,0,,
5/20/2025,92667,Resolved - Obstruction,Blanchard St from 2nd Ave to 3rd Ave,2,,
5/20/2025,92666,Resolved - Obstruction,Cherry St between 6th Ave & 7th Ave,1,,
5/20/2025,92665,Resolved - Obstruction,2nd Ave from Bell St to Blanchard St,1,,
5/20/2025,92658,Resolved - Obstruction,Albert Davis ,5,,
5/20/2025,92653,Resolved - Obstruction,Lake City Mini Park,2,,
5/19/2025,92572,Resolved - Scheduled,27th Ave S from S Walden St to S Charlestown St,1,,
5/19/2025,92568,Resolved - Scheduled,S Della St and S Hinds St Vicinity,1,,
5/19/2025,92567,Resolved - Scheduled,S Della St and Anthony Pl S Vicinity,0,,
5/19/2025,92476,Resolved - Obstruction,E Roy St from Broadway E to Boylston Ave E,1,,
5/19/2025,92628,Resolved - By Outreach,E Howell St from 15th Ave 14th Ave,2,,
